269出生地址错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,guiyang,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
270出生地址长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,不知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
271现居住地址为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
272现居住地址正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
273现居住地址格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,guiyang,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
274现居住地址长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,不知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
275家庭地址为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
276家庭地址正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
277家庭地址格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,guiyang,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
278家庭地址长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,不知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市知道是哪个省哪个市,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
279电话号码为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
280电话号码正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
281电话格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,一二三四,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
282电话长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,111111111111111111111111111111111111111111111111111111111111111111,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
283电子邮箱为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
284电子邮箱正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
285电子邮箱格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,123432413,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
286电子邮箱长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,1111111111111111111111111111111111111111111111111111111@111111111111.com,10000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
287 QQ号码为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
288 QQ号码正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
289 QQ号码格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,asd123,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
290 QQ号码长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,10000100001000010000100001000010000100001000010000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
291微信号码为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
292微信号码正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
293微信号码格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,??!?!3323232,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
294微信号码长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaominggxiaominggxiaominggxiaominggxiaominggxiaominggxiaominggxiaominggxiaominggxiaominggxiaominggxiaominggxiaominggxiaoming,000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
295身份证号码为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,,2018-08-09,2018-08-10,2,2,1,1,,true_false
296身份证号码正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
297身份证号码格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,abc000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
298身份证号码长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000000000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_true
299入学日期为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,,2018-08-10,2,2,1,1,,true_false
300入学日期正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
301入学日期格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,20180809,2018-08-10,2,2,1,1,,true_true
302入学日期长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,20180809201808092018080920180809,2018-08-10,2,2,1,1,,true_true
303毕业日期为空,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,2018-08-09,,2,2,1,1,,true_false
304毕业日期正常,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,2018-08-09,2018-08-10,2,2,1,1,,true_false
305毕业日期格式错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,2018-08-09,20180810,2,2,1,1,,true_true
306毕业日期长度错误,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,2018-08-09,20180809201808092018080920180809,2,2,1,1,,true_true
307毕业日期<入学日期,OK,,,陈晓明,1,汉族,1949-10-01,18,陈鞑明,咸阳阿房宫,蛮夷之地（旧）,蛮夷之地（新）,蛮夷之地蛮夷市蛮夷县88号,13588888888,xiaoming@xiaoming.com,100000000,wxid_chengxiaoming,130000000000000000,2018-08-09,2016-08-10,2,2,1,1,,true_true
